UNOFFICIAL ELECTION RESULTS
ADA
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"1511 - A","State Representative District 15 Seat A","Annette Tipton","485","71.93%"
"1511 - A","State Representative District 15 Seat B","Shari Baber","389","71.93%"
"1511 - A","State Representative District 15 Seat B","Dori Healey","511","71.93%"
"1511 - A","County Commissioner District 1","Jonathan Lashley","381","71.93%"
"1511 - A","County Commissioner District 1","Ryan Davidson","507","71.93%"
"1511 - A","County Commissioner District 3","Devin Gutierrez","376","71.93%"
"1511 - A","County Commissioner District 3","Tom Dayley","507","71.93%"
"1511 - A","County Sheriff","Doug Traubel","182","71.93%"
"1511 - A","County Sheriff","Matthew Clifford","642","71.93%"
"1511 - A","County Prosecuting Attorney","Johnathan Baldauf","352","71.93%"
"1511 - A","County Prosecuting Attorney","Jan Bennetts","527","71.93%"
"1511 - A","Retain Magistrate Judge Ransom Bailey","YES","530","71.93%"
"1511 - A","Retain Magistrate Judge Ransom Bailey","NO","134","71.93%"
"1511 - A","Retain Magistrate Judge Susan Clark","YES","535","71.93%"
"1511 - A","Retain Magistrate Judge Susan Clark","NO","133","71.93%"
"1511 - A","Retain Magistrate Judge Danica Comstock","YES","508","71.93%"
"1511 - A","Retain Magistrate Judge Danica Comstock","NO","123","71.93%"
"1511 - A","Retain Magistrate Judge Kira L. Dale","YES","494","71.93%"
"1511 - A","Retain Magistrate Judge Kira L. Dale","NO","132","71.93%"
"1511 - A","Retain Magistrate Judge Michael Dean","YES","485","71.93%"
"1511 - A","Retain Magistrate Judge Michael Dean","NO","134","71.93%"
"1511 - A","Retain Magistrate Judge Andrew Ellis","YES","492","71.93%"
"1511 - A","Retain Magistrate Judge Andrew Ellis","NO","131","71.93%"
"1511 - A","Retain Magistrate Judge Laurie A. Fortier","YES","486","71.93%"
"1511 - A","Retain Magistrate Judge Laurie A. Fortier","NO","136","71.93%"
"1511 - A","Retain Magistrate Judge Theresa Gardunia","YES","481","71.93%"
"1511 - A","Retain Magistrate Judge Theresa Gardunia","NO","135","71.93%"
"1511 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","479","71.93%"
"1511 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","140","71.93%"
"1511 - A","Retain Magistrate Judge Regan C. Jameson","YES","481","71.93%"
"1511 - A","Retain Magistrate Judge Regan C. Jameson","NO","126","71.93%"
"1511 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","477","71.93%"
"1511 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","132","71.93%"
"1511 - A","Retain Magistrate Judge David D. Manweiler","YES","467","71.93%"
"1511 - A","Retain Magistrate Judge David D. Manweiler","NO","145","71.93%"
"1511 - A","Retain Magistrate Judge Michael McLennan","YES","474","71.93%"
"1511 - A","Retain Magistrate Judge Michael McLennan","NO","131","71.93%"
"1511 - A","Retain Magistrate Judge Kyle Schou","YES","468","71.93%"
"1511 - A","Retain Magistrate Judge Kyle Schou","NO","139","71.93%"
"1511 - A","Retain Magistrate Judge Diane M Walker","YES","461","71.93%"
"1511 - A","Retain Magistrate Judge Diane M Walker","NO","155","71.93%"
"1511 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","479","71.93%"
"1511 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","129","71.93%"
"1511 - A","Ada County Highway District Zone 2","Rebecca W. Arnold","330","71.93%"
"1511 - A","Ada County Highway District Zone 2","Alexis Pickering","365","71.93%"
"1511 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","532","71.93%"
"1511 - A","College of Western Idaho Zone 3","Jim Reames","512","71.93%"
"1511 - A","College of Western Idaho Zone 4","Gary L Smith","519","71.93%"
"1511 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","533","71.93%"
"1511 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","567","71.93%"
"1511 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","336","71.93%"
"1511 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","379","71.93%"
"1511 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","540","71.93%"
"1512 - A","United States President","Joel Skousen","0","66.44%"
"1512 - A","United States President","Kamala D. Harris","459","66.44%"
"1512 - A","United States President","Chase Oliver","8","66.44%"
"1512 - A","United States President","Donald J. Trump","487","66.44%"
"1512 - A","United States President","Claudia De la Cruz","1","66.44%"
"1512 - A","United States President","Shiva Ayyadurai","0","66.44%"
"1512 - A","United States President","Randall Terry","2","66.44%"
"1512 - A","United States President","Jill Stein","4","66.44%"
"1512 - A","United States President","Robert F Kennedy Jr.","9","66.44%"
"1512 - A","United States President","Brian Larry Kienitz","0","66.44%"
"1512 - A","United States President","Peter Sonski","0","66.44%"
"1512 - A","United States President","Unassigned write-ins","12","66.44%"
"1512 - A","United States Representative District 2","Idaho Law - Carta Sierra","22","66.44%"
"1512 - A","United States Representative District 2","David Roth","403","66.44%"
"1512 - A","United States Representative District 2","Todd Corsetti","36","66.44%"
"1512 - A","United States Representative District 2","Mike Simpson","475","66.44%"
"1512 - A","State Senator District 15","Rick Just","462","66.44%"
"1512 - A","State Senator District 15","Codi Galloway","484","66.44%"
"1512 - A","State Representative District 15 Seat A","Steve Berch","482","66.44%"
"1512 - A","State Representative District 15 Seat A","Annette Tipton","456","66.44%"
"1512 - A","State Representative District 15 Seat B","Shari Baber","450","66.44%"
"1512 - A","State Representative District 15 Seat B","Dori Healey","491","66.44%"
"1512 - A","County Commissioner District 1","Jonathan Lashley","415","66.44%"
"1512 - A","County Commissioner District 1","Ryan Davidson","508","66.44%"
"1512 - A","County Commissioner District 3","Devin Gutierrez","419","66.44%"
"1512 - A","County Commissioner District 3","Tom Dayley","504","66.44%"
"1512 - A","County Sheriff","Doug Traubel","189","66.44%"
"1512 - A","County Sheriff","Matthew Clifford","678","66.44%"
"1512 - A","County Prosecuting Attorney","Johnathan Baldauf","400","66.44%"
"1512 - A","County Prosecuting Attorney","Jan Bennetts","525","66.44%"
"1512 - A","Retain Magistrate Judge Ransom Bailey","YES","540","66.44%"
"1512 - A","Retain Magistrate Judge Ransom Bailey","NO","162","66.44%"
"1512 - A","Retain Magistrate Judge Susan Clark","YES","547","66.44%"
"1512 - A","Retain Magistrate Judge Susan Clark","NO","162","66.44%"
"1512 - A","Retain Magistrate Judge Danica Comstock","YES","523","66.44%"
"1512 - A","Retain Magistrate Judge Danica Comstock","NO","149","66.44%"
"1512 - A","Retain Magistrate Judge Kira L. Dale","YES","518","66.44%"
"1512 - A","Retain Magistrate Judge Kira L. Dale","NO","152","66.44%"
"1512 - A","Retain Magistrate Judge Michael Dean","YES","504","66.44%"
"1512 - A","Retain Magistrate Judge Michael Dean","NO","155","66.44%"
"1512 - A","Retain Magistrate Judge Andrew Ellis","YES","501","66.44%"
"1512 - A","Retain Magistrate Judge Andrew Ellis","NO","163","66.44%"
"1512 - A","Retain Magistrate Judge Laurie A. Fortier","YES","516","66.44%"
"1512 - A","Retain Magistrate Judge Laurie A. Fortier","NO","144","66.44%"
"1512 - A","Retain Magistrate Judge Theresa Gardunia","YES","502","66.44%"
"1512 - A","Retain Magistrate Judge Theresa Gardunia","NO","156","66.44%"
"1512 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","504","66.44%"
"1512 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","154","66.44%"
"1512 - A","Retain Magistrate Judge Regan C. Jameson","YES","512","66.44%"
"1512 - A","Retain Magistrate Judge Regan C. Jameson","NO","140","66.44%"
"1512 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","507","66.44%"
"1512 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","145","66.44%"
"1512 - A","Retain Magistrate Judge David D. Manweiler","YES","491","66.44%"
"1512 - A","Retain Magistrate Judge David D. Manweiler","NO","169","66.44%"
"1512 - A","Retain Magistrate Judge Michael McLennan","YES","493","66.44%"
"1512 - A","Retain Magistrate Judge Michael McLennan","NO","148","66.44%"
"1512 - A","Retain Magistrate Judge Kyle Schou","YES","489","66.44%"
"1512 - A","Retain Magistrate Judge Kyle Schou","NO","154","66.44%"
"1512 - A","Retain Magistrate Judge Diane M Walker","YES","498","66.44%"
"1512 - A","Retain Magistrate Judge Diane M Walker","NO","149","66.44%"
"1512 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","501","66.44%"
"1512 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","146","66.44%"
"1512 - A","Ada County Highway District Zone 2","Rebecca W. Arnold","346","66.44%"
"1512 - A","Ada County Highway District Zone 2","Alexis Pickering","400","66.44%"
"1512 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","553","66.44%"
"1512 - A","College of Western Idaho Zone 3","Jim Reames","526","66.44%"
"1512 - A","College of Western Idaho Zone 4","Gary L Smith","524","66.44%"
"1512 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","539","66.44%"
"1512 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","540","66.44%"
"1512 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","393","66.44%"
"1512 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","424","66.44%"
"1512 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","528","66.44%"
"1513 - A","United States President","Joel Skousen","3","61.69%"
"1513 - A","United States President","Kamala D. Harris","469","61.69%"
"1513 - A","United States President","Chase Oliver","4","61.69%"
"1513 - A","United States President","Donald J. Trump","487","61.69%"
"1513 - A","United States President","Claudia De la Cruz","3","61.69%"
"1513 - A","United States President","Shiva Ayyadurai","3","61.69%"
"1513 - A","United States President","Randall Terry","0","61.69%"
"1513 - A","United States President","Jill Stein","10","61.69%"
"1513 - A","United States President","Robert F Kennedy Jr.","12","61.69%"
"1513 - A","United States President","Brian Larry Kienitz","0","61.69%"
"1513 - A","United States President","Peter Sonski","0","61.69%"
"1513 - A","United States President","Unassigned write-ins","5","61.69%"
"1513 - A","United States Representative District 2","Idaho Law - Carta Sierra","20","61.69%"
"1513 - A","United States Representative District 2","David Roth","423","61.69%"
"1513 - A","United States Representative District 2","Todd Corsetti","62","61.69%"
"1513 - A","United States Representative District 2","Mike Simpson","448","61.69%"
"1513 - A","State Senator District 15","Rick Just","478","61.69%"
"1513 - A","State Senator District 15","Codi Galloway","477","61.69%"
"1513 - A","State Representative District 15 Seat A","Steve Berch","509","61.69%"
"1513 - A","State Representative District 15 Seat A","Annette Tipton","439","61.69%"
"1513 - A","State Representative District 15 Seat B","Shari Baber","465","61.69%"
"1513 - A","State Representative District 15 Seat B","Dori Healey","476","61.69%"
"1513 - A","County Commissioner District 1","Jonathan Lashley","443","61.69%"
"1513 - A","County Commissioner District 1","Ryan Davidson","480","61.69%"
"1513 - A","County Commissioner District 3","Devin Gutierrez","434","61.69%"
"1513 - A","County Commissioner District 3","Tom Dayley","484","61.69%"
"1513 - A","County Sheriff","Doug Traubel","254","61.69%"
"1513 - A","County Sheriff","Matthew Clifford","599","61.69%"
"1513 - A","County Prosecuting Attorney","Johnathan Baldauf","441","61.69%"
"1513 - A","County Prosecuting Attorney","Jan Bennetts","475","61.69%"
"1513 - A","Retain Magistrate Judge Ransom Bailey","YES","546","61.69%"
"1513 - A","Retain Magistrate Judge Ransom Bailey","NO","183","61.69%"
"1513 - A","Retain Magistrate Judge Susan Clark","YES","557","61.69%"
"1513 - A","Retain Magistrate Judge Susan Clark","NO","177","61.69%"
"1513 - A","Retain Magistrate Judge Danica Comstock","YES","537","61.69%"
"1513 - A","Retain Magistrate Judge Danica Comstock","NO","168","61.69%"
"1513 - A","Retain Magistrate Judge Kira L. Dale","YES","534","61.69%"
"1513 - A","Retain Magistrate Judge Kira L. Dale","NO","163","61.69%"
"1513 - A","Retain Magistrate Judge Michael Dean","YES","522","61.69%"
"1513 - A","Retain Magistrate Judge Michael Dean","NO","172","61.69%"
"1513 - A","Retain Magistrate Judge Andrew Ellis","YES","525","61.69%"
"1513 - A","Retain Magistrate Judge Andrew Ellis","NO","174","61.69%"
"1513 - A","Retain Magistrate Judge Laurie A. Fortier","YES","535","61.69%"
"1513 - A","Retain Magistrate Judge Laurie A. Fortier","NO","159","61.69%"
"1513 - A","Retain Magistrate Judge Theresa Gardunia","YES","520","61.69%"
"1513 - A","Retain Magistrate Judge Theresa Gardunia","NO","166","61.69%"
"1513 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","527","61.69%"
"1513 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","166","61.69%"
"1513 - A","Retain Magistrate Judge Regan C. Jameson","YES","514","61.69%"
"1513 - A","Retain Magistrate Judge Regan C. Jameson","NO","171","61.69%"
"1513 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","517","61.69%"
"1513 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","172","61.69%"
"1513 - A","Retain Magistrate Judge David D. Manweiler","YES","502","61.69%"
"1513 - A","Retain Magistrate Judge David D. Manweiler","NO","185","61.69%"
"1513 - A","Retain Magistrate Judge Michael McLennan","YES","512","61.69%"
"1513 - A","Retain Magistrate Judge Michael McLennan","NO","171","61.69%"
"1513 - A","Retain Magistrate Judge Kyle Schou","YES","508","61.69%"
"1513 - A","Retain Magistrate Judge Kyle Schou","NO","174","61.69%"
"1513 - A","Retain Magistrate Judge Diane M Walker","YES","514","61.69%"
"1513 - A","Retain Magistrate Judge Diane M Walker","NO","176","61.69%"
"1513 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","519","61.69%"
"1513 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","158","61.69%"
"1513 - A","Ada County Highway District Zone 2","Rebecca W. Arnold","359","61.69%"
"1513 - A","Ada County Highway District Zone 2","Alexis Pickering","417","61.69%"
"1513 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","583","61.69%"
"1513 - A","College of Western Idaho Zone 3","Jim Reames","553","61.69%"
"1513 - A","College of Western Idaho Zone 4","Gary L Smith","551","61.69%"
"1513 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","592","61.69%"
"1513 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","550","61.69%"
"1513 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","408","61.69%"
"1513 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","430","61.69%"
"1513 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","538","61.69%"
"1514 - A","United States President","Joel Skousen","0","58.34%"
"1514 - A","United States President","Kamala D. Harris","446","58.34%"
"1514 - A","United States President","Chase Oliver","7","58.34%"
"1514 - A","United States President","Donald J. Trump","410","58.34%"
"1514 - A","United States President","Claudia De la Cruz","3","58.34%"
"1514 - A","United States President","Shiva Ayyadurai","0","58.34%"
"1514 - A","United States President","Randall Terry","1","58.34%"
"1514 - A","United States President","Jill Stein","5","58.34%"
"1514 - A","United States President","Robert F Kennedy Jr.","13","58.34%"
"1514 - A","United States President","Brian Larry Kienitz","0","58.34%"
"1514 - A","United States President","Peter Sonski","0","58.34%"
"1514 - A","United States President","Unassigned write-ins","11","58.34%"
"1514 - A","United States Representative District 2","Idaho Law - Carta Sierra","13","58.34%"
"1514 - A","United States Representative District 2","David Roth","401","58.34%"
"1514 - A","United States Representative District 2","Todd Corsetti","50","58.34%"
"1514 - A","United States Representative District 2","Mike Simpson","400","58.34%"
"1514 - A","State Senator District 15","Rick Just","457","58.34%"
"1514 - A","State Senator District 15","Codi Galloway","409","58.34%"
"1514 - A","State Representative District 15 Seat A","Steve Berch","487","58.34%"
"1514 - A","State Representative District 15 Seat A","Annette Tipton","380","58.34%"
"1514 - A","State Representative District 15 Seat B","Shari Baber","446","58.34%"
"1514 - A","State Representative District 15 Seat B","Dori Healey","414","58.34%"
"1514 - A","County Commissioner District 1","Jonathan Lashley","430","58.34%"
"1514 - A","County Commissioner District 1","Ryan Davidson","418","58.34%"
"1514 - A","County Commissioner District 3","Devin Gutierrez","423","58.34%"
"1514 - A","County Commissioner District 3","Tom Dayley","417","58.34%"
"1514 - A","County Sheriff","Doug Traubel","239","58.34%"
"1514 - A","County Sheriff","Matthew Clifford","522","58.34%"
"1514 - A","County Prosecuting Attorney","Johnathan Baldauf","429","58.34%"
"1514 - A","County Prosecuting Attorney","Jan Bennetts","406","58.34%"
"1514 - A","Retain Magistrate Judge Ransom Bailey","YES","475","58.34%"
"1514 - A","Retain Magistrate Judge Ransom Bailey","NO","210","58.34%"
"1514 - A","Retain Magistrate Judge Susan Clark","YES","481","58.34%"
"1514 - A","Retain Magistrate Judge Susan Clark","NO","202","58.34%"
"1514 - A","Retain Magistrate Judge Danica Comstock","YES","455","58.34%"
"1514 - A","Retain Magistrate Judge Danica Comstock","NO","204","58.34%"
"1514 - A","Retain Magistrate Judge Kira L. Dale","YES","447","58.34%"
"1514 - A","Retain Magistrate Judge Kira L. Dale","NO","203","58.34%"
"1514 - A","Retain Magistrate Judge Michael Dean","YES","441","58.34%"
"1514 - A","Retain Magistrate Judge Michael Dean","NO","205","58.34%"
"1514 - A","Retain Magistrate Judge Andrew Ellis","YES","440","58.34%"
"1514 - A","Retain Magistrate Judge Andrew Ellis","NO","206","58.34%"
"1514 - A","Retain Magistrate Judge Laurie A. Fortier","YES","435","58.34%"
"1514 - A","Retain Magistrate Judge Laurie A. Fortier","NO","210","58.34%"
"1514 - A","Retain Magistrate Judge Theresa Gardunia","YES","433","58.34%"
"1514 - A","Retain Magistrate Judge Theresa Gardunia","NO","209","58.34%"
"1514 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","429","58.34%"
"1514 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","214","58.34%"
"1514 - A","Retain Magistrate Judge Regan C. Jameson","YES","434","58.34%"
"1514 - A","Retain Magistrate Judge Regan C. Jameson","NO","206","58.34%"
"1514 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","422","58.34%"
"1514 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","216","58.34%"
"1514 - A","Retain Magistrate Judge David D. Manweiler","YES","420","58.34%"
"1514 - A","Retain Magistrate Judge David D. Manweiler","NO","227","58.34%"
"1514 - A","Retain Magistrate Judge Michael McLennan","YES","416","58.34%"
"1514 - A","Retain Magistrate Judge Michael McLennan","NO","224","58.34%"
"1514 - A","Retain Magistrate Judge Kyle Schou","YES","430","58.34%"
"1514 - A","Retain Magistrate Judge Kyle Schou","NO","208","58.34%"
"1514 - A","Retain Magistrate Judge Diane M Walker","YES","445","58.34%"
"1514 - A","Retain Magistrate Judge Diane M Walker","NO","199","58.34%"
"1514 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","429","58.34%"
"1514 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","213","58.34%"
"1514 - A","Ada County Highway District Zone 2","Rebecca W. Arnold","324","58.34%"
"1514 - A","Ada County Highway District Zone 2","Alexis Pickering","368","58.34%"
"1514 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","523","58.34%"
"1514 - A","College of Western Idaho Zone 3","Jim Reames","494","58.34%"
"1514 - A","College of Western Idaho Zone 4","Gary L Smith","497","58.34%"
"1514 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","523","58.34%"
"1514 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","487","58.34%"
"1514 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","365","58.34%"
"1514 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","395","58.34%"
"1514 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","472","58.34%"
"1515 - A","United States President","Joel Skousen","0","60.65%"
"1515 - A","United States President","Kamala D. Harris","434","60.65%"
"1515 - A","United States President","Chase Oliver","6","60.65%"
"1515 - A","United States President","Donald J. Trump","385","60.65%"
"1515 - A","United States President","Claudia De la Cruz","1","60.65%"
"1515 - A","United States President","Shiva Ayyadurai","1","60.65%"
"1515 - A","United States President","Randall Terry","2","60.65%"
"1515 - A","United States President","Jill Stein","4","60.65%"
"1515 - A","United States President","Robert F Kennedy Jr.","15","60.65%"
"1515 - A","United States President","Brian Larry Kienitz","0","60.65%"
"1515 - A","United States President","Peter Sonski","0","60.65%"
"1515 - A","United States President","Unassigned write-ins","6","60.65%"
"1515 - A","United States Representative District 2","Idaho Law - Carta Sierra","18","60.65%"
"1515 - A","United States Representative District 2","David Roth","387","60.65%"
"1515 - A","United States Representative District 2","Todd Corsetti","55","60.65%"
"1515 - A","United States Representative District 2","Mike Simpson","351","60.65%"
"1515 - A","State Senator District 15","Rick Just","420","60.65%"
"1515 - A","State Senator District 15","Codi Galloway","394","60.65%"
"1515 - A","State Representative District 15 Seat A","Steve Berch","453","60.65%"
"1515 - A","State Representative District 15 Seat A","Annette Tipton","363","60.65%"
"1515 - A","State Representative District 15 Seat B","Shari Baber","408","60.65%"
"1515 - A","State Representative District 15 Seat B","Dori Healey","394","60.65%"
"1515 - A","County Commissioner District 1","Jonathan Lashley","402","60.65%"
"1515 - A","County Commissioner District 1","Ryan Davidson","393","60.65%"
"1515 - A","County Commissioner District 3","Devin Gutierrez","398","60.65%"
"1515 - A","County Commissioner District 3","Tom Dayley","383","60.65%"
"1515 - A","County Sheriff","Doug Traubel","256","60.65%"
"1515 - A","County Sheriff","Matthew Clifford","468","60.65%"
"1515 - A","County Prosecuting Attorney","Johnathan Baldauf","379","60.65%"
"1515 - A","County Prosecuting Attorney","Jan Bennetts","402","60.65%"
"1515 - A","Retain Magistrate Judge Ransom Bailey","YES","474","60.65%"
"1515 - A","Retain Magistrate Judge Ransom Bailey","NO","167","60.65%"
"1515 - A","Retain Magistrate Judge Susan Clark","YES","467","60.65%"
"1515 - A","Retain Magistrate Judge Susan Clark","NO","170","60.65%"
"1515 - A","Retain Magistrate Judge Danica Comstock","YES","451","60.65%"
"1515 - A","Retain Magistrate Judge Danica Comstock","NO","166","60.65%"
"1515 - A","Retain Magistrate Judge Kira L. Dale","YES","442","60.65%"
"1515 - A","Retain Magistrate Judge Kira L. Dale","NO","170","60.65%"
"1515 - A","Retain Magistrate Judge Michael Dean","YES","425","60.65%"
"1515 - A","Retain Magistrate Judge Michael Dean","NO","183","60.65%"
"1515 - A","Retain Magistrate Judge Andrew Ellis","YES","430","60.65%"
"1515 - A","Retain Magistrate Judge Andrew Ellis","NO","175","60.65%"
"1515 - A","Retain Magistrate Judge Laurie A. Fortier","YES","439","60.65%"
"1515 - A","Retain Magistrate Judge Laurie A. Fortier","NO","162","60.65%"
"1515 - A","Retain Magistrate Judge Theresa Gardunia","YES","431","60.65%"
"1515 - A","Retain Magistrate Judge Theresa Gardunia","NO","173","60.65%"
"1515 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","421","60.65%"
"1515 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","182","60.65%"
"1515 - A","Retain Magistrate Judge Regan C. Jameson","YES","441","60.65%"
"1515 - A","Retain Magistrate Judge Regan C. Jameson","NO","158","60.65%"
"1515 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","429","60.65%"
"1515 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","169","60.65%"
"1515 - A","Retain Magistrate Judge David D. Manweiler","YES","392","60.65%"
"1515 - A","Retain Magistrate Judge David D. Manweiler","NO","212","60.65%"
"1515 - A","Retain Magistrate Judge Michael McLennan","YES","401","60.65%"
"1515 - A","Retain Magistrate Judge Michael McLennan","NO","193","60.65%"
"1515 - A","Retain Magistrate Judge Kyle Schou","YES","410","60.65%"
"1515 - A","Retain Magistrate Judge Kyle Schou","NO","190","60.65%"
"1515 - A","Retain Magistrate Judge Diane M Walker","YES","426","60.65%"
"1515 - A","Retain Magistrate Judge Diane M Walker","NO","184","60.65%"
"1515 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","419","60.65%"
"1515 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","178","60.65%"
"1515 - A","Ada County Highway District Zone 2","Rebecca W. Arnold","334","60.65%"
"1515 - A","Ada County Highway District Zone 2","Alexis Pickering","334","60.65%"
"1515 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","497","60.65%"
"1515 - A","College of Western Idaho Zone 3","Jim Reames","467","60.65%"
"1515 - A","College of Western Idaho Zone 4","Gary L Smith","472","60.65%"
"1515 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","489","60.65%"
"1515 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","445","60.65%"
"1515 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","363","60.65%"
"1515 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","368","60.65%"
"1515 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","457","60.65%"
"1516 - A","United States President","Joel Skousen","2","69.51%"
"1516 - A","United States President","Kamala D. Harris","453","69.51%"
"1516 - A","United States President","Chase Oliver","3","69.51%"
"1516 - A","United States President","Donald J. Trump","538","69.51%"
"1516 - A","United States President","Claudia De la Cruz","1","69.51%"
"1516 - A","United States President","Shiva Ayyadurai","0","69.51%"
"1516 - A","United States President","Randall Terry","0","69.51%"
"1516 - A","United States President","Jill Stein","2","69.51%"
"1516 - A","United States President","Robert F Kennedy Jr.","16","69.51%"
"1516 - A","United States President","Brian Larry Kienitz","0","69.51%"
"1516 - A","United States President","Peter Sonski","0","69.51%"
"1516 - A","United States President","Unassigned write-ins","2","69.51%"
"1516 - A","United States Representative District 2","Idaho Law - Carta Sierra","17","69.51%"
"1516 - A","United States Representative District 2","David Roth","398","69.51%"
"1516 - A","United States Representative District 2","Todd Corsetti","46","69.51%"
"1516 - A","United States Representative District 2","Mike Simpson","515","69.51%"
"1516 - A","State Senator District 15","Rick Just","453","69.51%"
"1516 - A","State Senator District 15","Codi Galloway","533","69.51%"
"1516 - A","State Representative District 15 Seat A","Steve Berch","462","69.51%"
"1516 - A","State Representative District 15 Seat A","Annette Tipton","512","69.51%"
"1516 - A","State Representative District 15 Seat B","Shari Baber","420","69.51%"
"1516 - A","State Representative District 15 Seat B","Dori Healey","545","69.51%"
"1516 - A","County Commissioner District 1","Jonathan Lashley","404","69.51%"
"1516 - A","County Commissioner District 1","Ryan Davidson","547","69.51%"
"1516 - A","County Commissioner District 3","Devin Gutierrez","394","69.51%"
"1516 - A","County Commissioner District 3","Tom Dayley","558","69.51%"
"1516 - A","County Sheriff","Doug Traubel","217","69.51%"
"1516 - A","County Sheriff","Matthew Clifford","668","69.51%"
"1516 - A","County Prosecuting Attorney","Johnathan Baldauf","389","69.51%"
"1516 - A","County Prosecuting Attorney","Jan Bennetts","558","69.51%"
"1516 - A","Retain Magistrate Judge Ransom Bailey","YES","599","69.51%"
"1516 - A","Retain Magistrate Judge Ransom Bailey","NO","146","69.51%"
"1516 - A","Retain Magistrate Judge Susan Clark","YES","591","69.51%"
"1516 - A","Retain Magistrate Judge Susan Clark","NO","158","69.51%"
"1516 - A","Retain Magistrate Judge Danica Comstock","YES","570","69.51%"
"1516 - A","Retain Magistrate Judge Danica Comstock","NO","131","69.51%"
"1516 - A","Retain Magistrate Judge Kira L. Dale","YES","560","69.51%"
"1516 - A","Retain Magistrate Judge Kira L. Dale","NO","134","69.51%"
"1516 - A","Retain Magistrate Judge Michael Dean","YES","557","69.51%"
